fas_id,name,address,postcode,easting,northing,latitude,longitude,local_authority
94102,The Stag,"67      Fleet Road, London",NW3 2QU,527452,185409,51.553181,-0.163088,Camden
94103,The Star,"47      Chester Road, London",N19 5DF,528838,186588,51.563462,-0.142676,Camden
94104,The Stillery,18 Kentish Town Road,NW1 9NX,528942,183970,51.539911,-0.142135,Camden
94106,The Sun,"21      Drury Lane, London",WC2B 5RH,530323,181236,51.515016,-0.123245,Camden
94107,The Swan,"7      Cosmo Place, London",WC1N 3AP,530341,181924,51.521195,-0.122731,Camden
94114,The Victory Public House,"152      Albany Street, London",NW1 4BX,528842,182788,51.529312,-0.144023,Camden
94115,The Vine,"86      Highgate Road, London",NW5 1PB,528712,185669,51.555232,-0.144844,Camden
94116,The Washington,"50      England's Lane, London",NW3 4UE,527513,184605,51.545951,-0.162485,Camden
94117,The Water Rats Club,"328      Gray's Inn Road, London",WC1X 8BZ,530547,182805,51.529073,-0.119437,Camden
94119,The Wells Tavern,"30      Well Walk, London",NW3 1BX,526721,186030,51.558917,-0.173402,Camden
94121,The Wheatsheaf,"25      Rathbone Place, London",W1T 1JB,529571,181523,51.517777,-0.13397,Camden
94122,The White Horse,"154-156      Fleet Road, London",NW3 2QX,527450,185478,51.553802,-0.163092,Camden
94124,The World's End,"174      Camden High Street, London",NW1 0NE,528951,183826,51.538624,-0.142073,Camden
94125,The York & Albany P.H,"127      Parkway, London",NW1 7PS,528673,183551,51.536207,-0.146165,Camden
94126,The Yorkshire Grey,"2 Theobald's Road, London",WC1X 8PN,530953,181976,51.521529,-0.113896,Camden
94182,Troy Club,"22      Hanway Street, London",W1T 1UQ,529706,181430,51.51691,-0.132074,Camden
94183,Truckles Wine Bar,"Pied Bull Court, Galen Place, London",WC1A 2JR,530255,181629,51.518573,-0.124093,Camden
94192,Two Brewers,"40      Monmouth Street, London",WC2H 9EP,530046,181034,51.513265,-0.127323,Camden
94196,Undersolo,"22      Inverness Street, London",NW1 7HJ,528803,183937,51.539646,-0.14415,Camden
94199,Unicorn,"227      Camden Road, London",NW1 9AA,529755,184947,51.548505,-0.130074,Camden
94213,Vats Wine Bar,"51      Lamb's Conduit Street, London",WC1N 3NB,530612,182020,51.522004,-0.118792,Camden
94214,Vault 139,"139-143      Whitfield Street, London",W1T 5EP,529211,182167,51.523647,-0.138934,Camden
94278,Wetherspoons,"Unit 7 The O2 Centre, 255      Finchley Road, London",NW3 6LU,526195,184796,51.547954,-0.181428,Camden
94288,White Hart,"191      Drury Lane, London",WC2B 5QD,530283,181358,51.51613,-0.123776,Camden
94345,Ye Olde Mitre,"1      Ely Court, London",EC1N 6SJ,531410,181645,51.518449,-0.107436,Camden
94346,Ye Olde Swiss Cottage,"98      Finchley Road, London",NW3 5EL,526689,184197,51.542461,-0.174523,Camden
94347,Ye Olde White Bear,"Ye Olde White Bear, Well Road, London",NW3 1LJ,526568,186006,51.558736,-0.175617,Camden
147338,The Sussex Public House,"20 Upper St Martin's Lane, London",WC2H 9DL,530078,180986,51.512826,-0.126866,Camden
112480,Alderman Arms,"46 Chippenham Road, Romford",RM3 8HX,553840,191990,51.605728,0.220119,Havering
112502,Archers,"194-204 Main Road, Romford",RM2 5HA,552572,189819,51.586576,0.200866,Havering
112525,Aspen Tree,"73 Gobions Avenue, Romford",RM5 3SP,550840,191329,51.6006,0.176547,Havering
112558,Bell & Gate,"248 Collier Row Lane, Romford",RM5 3JB,550056,190651,51.594727,0.164947,Havering
112622,Bretons Social Club,"411 Rainham Road, Rainham",RM13 7LP,551694,184862,51.542266,0.186079,Havering
112718,Chequers Inn,"121 North Street, Hornchurch",RM11 1ST,553951,187667,51.566867,0.219827,Havering
112744,Circuit,"36-38 North Street, Romford",RM1 1BH,551135,188961,51.579263,0.179786,Havering
112761,Colley Rowe Inn,"54-56 Collier Row Road, Romford",RM5 3PA,549767,191122,51.599026,0.160978,Havering
112831,Crumpled Horn,"33-37 Corbets Tey Road, Upminster",RM14 2AJ,555974,186305,51.554074,0.248387,Havering
112882,Durham Arms,"101 Brentwood Road, Romford",RM1 2EH,551888,188209,51.572304,0.190319,Havering
112952,Fiction,"108 South Street, Romford",RM1 1SS,551364,188535,51.575374,0.182904,Havering
112979,Frankies Wine Bar,"29 Station Lane, Hornchurch",RM12 6JL,554055,186992,51.560774,0.22103,Havering
112993,Gallows Corner Sports & Social Club,"Main Road, Romford",RM2 6NP,553151,190331,51.591019,0.209454,Havering
113031,Golden Crane,"117 Avon Road, Upminster",RM14 1RQ,557257,187976,51.568731,0.267624,Havering
113036,Good Intent,"South End Road, Rainham",RM12 5NU,552862,184712,51.540613,0.202844,Havering
113040,Goose,"143 South Street, Romford",RM1 1PL,551446,188442,51.574508,0.184046,Havering
113090,Harold Wood Sports Association,"Harold View, Harold Wood",RM3 0LX,554816,190154,51.588984,0.233392,Havering
113092,Harrow,"130 Hornchurch Road, Hornchurch",RM11 1DP,552914,187407,51.564813,0.204764,Havering
113097,Harvester - Unicorn,"91 Main Road, Romford",RM2 5EL,552545,189867,51.587024,0.200497,Havering
113113,Havering Well,"148 Rush Green Road, Romford",RM7 0QA,551075,187475,51.565919,0.178281,Havering
113120,Henderson Sports & Social Club,"Kenilworth Avenue, Romford",RM3 9NE,555650,191916,51.604584,0.246202,Havering
113143,Hornchurch Conservative Club,"25 North Street, Hornchurch",RM11 1RS,553952,187316,51.563713,0.219687,Havering
113158,Huntsman & Hounds,"Ockendon Road, Upminster",RM14 2DN,556270,185092,51.543094,0.252114,Havering
113179,Iona Social Club,"131-133 Hornchurch Road, Hornchurch",RM12 4SY,552712,187378,51.564607,0.201825,Havering
113188,J J Moons,"50-54 High Street, Hornchurch",RM12 4UN,553644,187211,51.562853,0.215201,Havering
113202,Jobbers Rest,"St Mary's Lane, Upminster",RM14 3LT,557890,186774,51.557747,0.27621,Havering
113230,King Harold,"51 Station Road, Harold Wood",RM3 0BS,554869,190702,51.593892,0.234398,Havering
113235,Knights Snooker Club,"127-133 High Street, Hornchurch",RM11 1TX,553948,187207,51.562726,0.219582,Havering
113237,Kosho,"72-74 South Street, Romford",RM1 1NL,551310,188705,51.576907,0.182199,Havering
113243,La Salette Social Club,"1 Rainham Road, Rainham",RM13 8SR,551992,182734,51.523067,0.189455,Havering
113251,Langtons Hall,"Billet Lane, Hornchurch",RM11 1XJ,553854,187580,51.566111,0.218375,Havering
113264,Lennards,"New Road, Rainham",RM13 9EB,554636,180467,51.50199,0.226542,Havering
113269,Liberty Bell Public House,"Mercury Gardens, Romford",RM1 3EN,551603,188836,51.578014,0.186481,Havering
113366,Mawney Arms,"44 Mawney Road, Romford",RM7 7HT,550506,188926,51.579108,0.170699,Havering
113411,Missoula,"105-111 South Street, Romford",RM1 1NX,551376,188601,51.575964,0.183106,Havering
113418,Monty's Bar,"155 Billet Lane, Hornchurch",RM11 1UR,553895,187846,51.56849,0.219098,Havering
113419,Moon & Stars,"99-103 South Street, Romford",RM1 1NX,551376,188601,51.575964,0.183106,Havering
113457,New Angel Inn,"31 Broadway, Rainham",RM13 9YW,552033,182233,51.518563,0.18983,Havering
113463,New Inn,"45 Squirrels Heath Lane, Hornchurch",RM2 6DP,553249,189324,51.581954,0.210429,Havering
113518,Orange Tree,"67 Orange Tree Hill, Havering-Atte-Bower",RM4 1PJ,551115,192851,51.614211,0.181156,Havering
113581,Phoenix Public House,"Broadway, Rainham",RM13 9YW,552033,182233,51.518563,0.18983,Havering
113626,Prince Albert,"32 St Andrews Road, Romford",RM7 9BB,550953,188360,51.573903,0.176903,Havering
113639,R A F A  Club,"18 Carlton Road, Romford",RM2 5AA,551901,188872,51.578249,0.190779,Havering
113641,Railway Hotel,"Station Lane, Hornchurch",RM12 6SB,553938,186322,51.554777,0.21905,Havering
113657,Rainham Working Mens Club,"74 Upminster Road South, Rainham",RM13 9AA,552307,182261,51.518741,0.193788,Havering
113690,Romford & Gidea Park Rfc,"R/O 55-59 Crow Lane, Romford",RM7 0EP,550067,187770,51.568838,0.163875,Havering
113695,Romford Conservative & Constitutional Club,"67 Main Road, Romford",RM2 5EH,552272,189798,51.586469,0.196544,Havering
113696,Romford Conservative Club,"85 Western Road, Romford",RM1 3LS,551671,188949,51.579003,0.187495,Havering
113707,Romford United Services Club,"28 Mawney Road, Romford",RM7 7HB,550886,188885,51.578638,0.176162,Havering
113720,Royal British Legion,"120 Collier Row Lane, Romford",RM5 3DT,550187,190262,51.591197,0.16667,Havering
113722,Royal British Legion,"316 St Mary's Lane, Upminster",RM14 3HL,556694,186692,51.557352,0.258936,Havering
113723,Royal British Legion Club,"54 Western Road, Romford",RM1 3LP,551689,188909,51.578639,0.187737,Havering
113724,Royal British Legion Club Ltd,"205 High Street, Hornchurch",RM11 3XT,554233,187091,51.561606,0.223625,Havering
113725,Royal British Legion Club Ltd,"35a Maylands Avenue, Hornchurch",RM12 5BB,552732,185635,51.548941,0.201371,Havering
113799,Shepherd & Dog,"91 Shepherds Hill, Romford",RM3 0NP,555605,190463,51.591543,0.244909,Havering
113810,Silver Hall Social Club,"165 New Road, Rainham",RM13 8SH,551217,182795,51.523831,0.178319,Havering
113817,Slaters Arms,"164 London Road, Romford",RM7 9EU,550389,188394,51.574359,0.168785,Havering
113969,Thatched House,"St Mary's Lane, Upminster",RM14 3LT,557890,186774,51.557747,0.27621,Havering
113970,The Albion,"2 Rainham Road, Rainham",RM13 8SS,552155,182725,51.522951,0.191799,Havering
113971,The Ardleigh,"124 Ardleigh Green Road, Hornchurch",RM11 2SH,553965,189595,51.584194,0.220873,Havering
113974,The Bear,"Noak Hill Road, Romford",RM3 7LL,553617,193135,51.616076,0.217402,Havering
113976,The Bell Inn,"32 Broadway, Rainham",RM13 9YW,552033,182233,51.518563,0.18983,Havering
113981,The Bull,"74-76 Market Place, Romford",RM1 3ER,551349,188995,51.579502,0.182886,Havering
113986,The Cockney Gent,"Petersfield Avenue, Romford",RM3 9PB,554688,192001,51.605595,0.232359,Havering
113991,The Crown,"260 London Road, Romford",RM7 9NA,550070,188442,51.574875,0.164205,Havering
113992,The Crown,"360 Hornchurch Road, Hornchurch",RM12 4TW,551789,187462,51.56561,0.188569,Havering
113994,The Drill,"400 Brentwood Road, Romford",RM2 6DH,553150,189090,51.579869,0.208898,Havering
113999,The Fatling,"109 High Street, Hornchurch",RM11 1TX,553948,187207,51.562726,0.219582,Havering
114003,The George 11,"64-68 High Street, Hornchurch",RM12 4UW,553768,187197,51.562685,0.216982,Havering
114004,The Golden Lion,"2 High Street, Romford",RM1 1HR,551094,188836,51.578142,0.17914,Havering
114009,The Junction,"70 Station Road, Upminster",RM14 2TD,556108,186794,51.558431,0.250535,Havering
114010,The Lamb,"5 Market Place, Romford",RM1 3AB,551306,189057,51.580071,0.182292,Havering
114019,The Oak,"279 South Street, Romford",RM1 2BB,551660,187922,51.569778,0.186908,Havering
114022,The Old White Horse,"Ockendon Road, Upminster",RM14 3PS,559328,184905,51.54056,0.296076,Havering
114024,The Optimist Tavern,"Hacton Lane, Hornchurch",RM14 2XY,554976,185693,51.548851,0.233734,Havering
114029,The Plough Public House,"83 Front Lane, Upminster",RM14 1XL,557218,187205,51.561806,0.266717,Havering
114030,The Prohibition Lounge (Romford) Ltd,"17 Victoria Road, Romford",RM1 2JT,551533,188471,51.574754,0.185314,Havering
114035,The Royal Oak,"North Road, Havering-Atte-Bower",RM4 1PP,551202,193259,51.617853,0.182602,Havering
114037,The Saxon Horn,"Upminster Road North, Rainham",RM13 9RY,553526,182606,51.521511,0.211493,Havering
114038,The Saxon King,"Petersfield Avenue, Romford",RM3 9PP,555020,191792,51.603635,0.237057,Havering
114041,The Ship,"93 Main Road, Romford",RM2 5EL,552545,189867,51.587024,0.200497,Havering
114046,The Sun,"47 London Road, Romford",RM7 9QA,550847,188489,51.57509,0.175429,Havering
114047,The Sutton Arms,"14-16 Station Lane, Hornchurch",RM12 6NJ,554017,187048,51.561287,0.220507,Havering
114052,The Vdub Tavern,"65a Station Lane, Hornchurch",RM12 6JU,554049,186816,51.559185,0.220866,Havering
114053,The Victoria,"122 Victoria Road, Romford",RM1 2PA,551719,188527,51.575198,0.188005,Havering
114054,The Windmill,"167 Upminster Road, Hornchurch",RM14 2RB,555253,186769,51.558442,0.2382,Havering
114097,Upminster Masonic Hall Co Ltd,"Deyncourt Gardens, Upminster",RM14 1DF,556434,186948,51.559715,0.255302,Havering
114103,V Bar,"197a High Street, Hornchurch",RM11 3XT,554233,187091,51.561606,0.223625,Havering
114107,Vertigo Lounge,"17-19 Station Lane, Hornchurch",RM12 6JL,554055,186992,51.560774,0.22103,Havering
114133,West Ham United Academy,"Rush Green Road, Romford",RM7 0LU,550133,187218,51.563861,0.164591,Havering
114135,Wheatsheaf,"45 Wheatsheaf Road, Romford",RM1 2HD,551714,188164,51.571938,0.187791,Havering
114149,Willow Farm PremierTravel  Inn,"New Road, Rainham",RM13 9ED,554589,181003,51.506819,0.226101,Havering
114154,Winchesters,"119-121 Cross Road, Mawneys",RM7 8EA,549595,189987,51.588892,0.158014,Havering
114164,World's Inn,"113-117 South Street, Romford",RM1 1NX,551376,188601,51.575964,0.183106,Havering
114172,Yates Wine Lodge,"89 South Street, Romford",RM1 1NX,551376,188601,51.575964,0.183106,Havering
105393,333 Mother,"333 Old Street, London",EC1V 9LE,533243,182660,51.527141,-0.08065,Hackney
105397,77 Social Club,"242 Dalston Lane, Hackney, London",E8 1JG,534804,185176,51.54938,-0.057214,Hackney
105443,Alibi,"91-93 Kingsland High Street, London",E8 2PB,533530,185160,51.549539,-0.075568,Hackney
105446,All Bar One,"All Bar One, 18-20 Appold Street, London",EC2A 2AS,533082,181866,51.520035,-0.08327,Hackney
105467,Anadolu Social Club,"201 Lower Clapton Road, Hackney, London",E5 8EG,534862,185995,51.556726,-0.056064,Hackney
105487,Arsenal Tavern,"175 Blackstock Road, Hackney, London",N4 2JS,531882,186428,51.561321,-0.098847,Hackney
105497,Auld Shillelagh,"The Old Shilleagh, 105 Stoke Newington Church Street, London",N16 0UD,533217,186533,51.561951,-0.079559,Hackney
105520,Bar A Bar,"Stoke Newington Road Post Office, 133-135 Stoke Newington Road, London",N16 8BT,533560,185897,51.556164,-0.074856,Hackney
105521,Bar Kick,"126-127 Shoreditch High Street, Hackney, London",E1 6JE,533409,182585,51.526428,-0.078287,Hackney
105522,Bar Kiosk Ltd,"Chats Palace, 42-44 Brooksbys Walk, Hackney, London",E9 6DF,535800,185287,51.550139,-0.042801,Hackney
105532,Basing House,"25-27 Kingsland Road, Hackney, London",E2 8AA,533408,182810,51.52845,-0.078216,Hackney
105536,BB Bar 1 Ltd,"The Green Man, 71 Shacklewell Lane, Hackney, London",E8 2EB,533899,185562,51.553073,-0.070096,Hackney
105541,Be at One Limited,"348 Old Street, Hackney, London",EC1V 9NQ,533226,182600,51.526606,-0.080918,Hackney
105566,Besiktas F.C.,"94 Stoke Newington High Street, Hackney, London",N16 7NY,533625,186338,51.560111,-0.073751,Hackney
105583,Biddle Brothers,"88 Lower Clapton Road, London",E5 0QR,535059,185665,51.553723,-0.053336,Hackney
105590,Bill's Restaurant,"1 Hoxton Square, Hackney, London",N1 6NU,533159,182730,51.52779,-0.081834,Hackney
105594,Bizim Mekan Social Club,"130 Clarence Road, Hackney, London",E5 8DY,534884,185745,51.554483,-0.055828,Hackney
105603,Block Brewery Limited,"The Wenlock Arms, 26 Wenlock Road, London",N1 7TA,532305,183110,51.531414,-0.093994,Hackney
105641,Bozhuyuk Spor Kulubu,"Ground Floor Units 3 And 6, 2 Millers Terrace, Hackney, London",E8 2DP,533594,185376,51.551474,-0.074563,Hackney
105668,Brooksby's Snooker & Community Centre,"First Floor, 64-66 Brooksbys Walk, Hackney, London",E9 6DA,535757,185397,51.551138,-0.043378,Hackney
105670,Browns,"The Browns, 1 Hackney Road, London",E2 7NX,533504,182737,51.527771,-0.076861,Hackney
105700,Cafe Metolino/Bar-Ish,"162-164 Stoke Newington Road, Hackney, London",N16 7UY,533603,185916,51.556324,-0.074228,Hackney
105726,"Cargo, The Arches","83 Rivington Street, London",EC2A 3AY,533370,182559,51.526203,-0.078859,Hackney
105735,Casita,"CASITA, 5a Ravey Street, Hackney, London",EC2A 4QW,533153,182417,51.524979,-0.082039,Hackney
105740,Catch,"22 Kingsland Road, Hackney, London",E2 8DA,533443,182735,51.527768,-0.07774,Hackney
105759,Charlie Wright's International,"Charlie Wrights, 45 Pitfield Street, London",N1 6DA,533017,182710,51.527635,-0.083888,Hackney
105763,Chats Palace,"Chats Palace, 42-44 Brooksbys Walk, Hackney, London",E9 6DF,535800,185287,51.550139,-0.042801,Hackney
105794,Cirque,"323 Old Street, Hackney, London",EC1V 9LE,533243,182660,51.527141,-0.08065,Hackney
105875,Craft Beer Bus,"1 Mentmore Terrace, Hackney, London",E8 3PN,534820,184213,51.540723,-0.057337,Hackney
105886,Crown and Manor Boys Club,"Crown And Manor Boys Club, Wiltshire Row, Hackney, London",N1 5DH,532753,183697,51.536584,-0.087319,Hackney
105903,Dalston Social,"8 Stoke Newington Road, Hackney, London",N16 7XN,533576,185322,51.550993,-0.074843,Hackney
105907,Dance Tunnel,"95 Kingsland High Street, Hackney, London",E8 2PB,533529,185153,51.549476,-0.075585,Hackney
105922,Deniz Social Club,"53 Stoke Newington High Street, Hackney, London",N16 8EL,533574,186226,51.559108,-0.074529,Hackney
105946,Domino Club,"265 Well Street, Hackney, London",E9 6RG,535524,184657,51.544553,-0.047021,Hackney
105960,Dragon Bar,"138-139 Shoreditch High Street, London",E1 6JE,533409,182585,51.526428,-0.078287,Hackney
105962,Dream Bags Jaguar Shoes,"32-36 Kingsland Road, London",E2 8DA,533438,182741,51.527823,-0.07781,Hackney
105965,Duke Of Wellington,"Duke Of Wellington, 119 Balls Pond Road, Hackney, London",N1 4BL,533229,184785,51.54624,-0.080048,Hackney
105966,Duke Of Wellington,"The Duke Of Wellington, 260 Haggerston Road, Hackney, London",E8 4EP,533622,184120,51.540172,-0.074637,Hackney
105972,Duzce Social Club,"75 Nevill Road, Hackney, London",N16 8SW,533256,185975,51.556927,-0.079195,Hackney
105984,East Village,"89 Great Eastern Street, Hackney, London",EC2A 3HX,533053,182495,51.525703,-0.08345,Hackney
105985,Eastern European Social & Snooker Club,"41-43 Chatsworth Road, Hackney, London",E5 0LH,535638,185634,51.553296,-0.045001,Hackney
105998,Efes Snooker Club,"17b, 17 Stoke Newington Road, London",N16 8BH,533536,185311,51.550904,-0.075424,Hackney
106004,Elbistan Sporting Club,"46 Stamford Hill, London",N16 6XT,533677,186981,51.565859,-0.072758,Hackney
106013,Embassy Coffee Shop,"116 Green Lanes, Hackney, London",N16 9EH,532573,185728,51.554869,-0.089148,Hackney
106016,Empress,"130a Lauriston Road, Hackney, London",E9 7LH,535686,183815,51.536939,-0.045011,Hackney
106021,Erciyes Social Club,"22 Well Street, London",E9 7PX,535071,184135,51.539962,-0.05375,Hackney
